============================= test session starts =============================
platform win32 -- Python 3.14.2, pytest-9.0.2, pluggy-1.6.0 -- C:\Users\Rodrigo\AppData\Local\Programs\Python\Python314\python.exe
cachedir: .pytest_cache
django: version: 6.0.1, settings: caixa_nfse.settings.test (from option)
rootdir: C:\Users\Rodrigo\Projetos\wCaixaDigital
configfile: pytest.ini (WARNING: ignoring pytest config in pyproject.toml!)
plugins: anyio-4.12.1, Faker-40.1.2, django-4.11.1
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\middleware\clickjacking.py:27: in process_response
    if response.get("X-Frame-Options") is not None:
       ^^^^^^^^^^^^
E   AttributeError: 'str' object has no attribute 'get'
_______________ TestMovimentacoesReportView.test_filter_by_date _______________
caixa_nfse\relatorios\tests\test_views.py:77: in test_filter_by_date
    assert self.movimento in movimentos
E   assert <MovimentoCaixa: Entrada - R$ 100.0> in <QuerySet []>
E    +  where <MovimentoCaixa: Entrada - R$ 100.0> = <caixa_nfse.relatorios.tests.test_views.TestMovimentacoesReportView object at 0x0000020097D8E710>.movimento
_____________ TestMovimentacoesReportView.test_export_pdf_trigger _____________
caixa_nfse\relatorios\tests\test_views.py:84: in test_export_pdf_trigger
    response = self.client.get(url, {"export": "pdf"})
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\test\client.py:1124: in get
    response = super().get(
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\test\client.py:475: in get
    return self.generic(
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\test\client.py:671: in generic
    return self.request(**r)
           ^^^^^^^^^^^^^^^^^
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\test\client.py:1087: in request
    self.check_exception(response)
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\test\client.py:802: in check_exception
    raise exc_value
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\core\handlers\exception.py:55: in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\utils\deprecation.py:311: in __call__
    response = self.process_response(request, response)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
..\..\AppData\Local\Programs\Python\Python314\Lib\site-packages\django\middleware\clickjacking.py:27: in process_response
    if response.get("X-Frame-Options") is not None:
       ^^^^^^^^^^^^
E   AttributeError: 'bytes' object has no attribute 'get'
============================== warnings summary ===============================
caixa_nfse/api/tests/test_views.py: 8 warnings
caixa_nfse/auditoria/tests/test_internals.py: 5 warnings
caixa_nfse/auditoria/tests/test_models.py: 13 warnings
caixa_nfse/auditoria/tests/test_views.py: 6 warnings
caixa_nfse/backoffice/tests/test_forms.py: 1 warning
caixa_nfse/backoffice/tests/test_views.py: 9 warnings
caixa_nfse/clientes/tests/test_views.py: 10 warnings
caixa_nfse/contabil/tests/test_views.py: 1 warning
caixa_nfse/core/tests/test_models.py: 1 warning
caixa_nfse/core/tests/test_views.py: 25 warnings
caixa_nfse/fiscal/tests/test_views.py: 3 warnings
caixa_nfse/nfse/tests/test_views.py: 10 warnings
caixa_nfse/relatorios/tests/test_exports.py: 28 warnings
caixa_nfse/relatorios/tests/test_views.py: 24 warnings
  C:\Users\Rodrigo\AppData\Local\Programs\Python\Python314\Lib\site-packages\factory\django.py:182: DeprecationWarning: UserFactory._after_postgeneration will stop saving the instance after postgeneration hooks in the next major release.
  If the save call is extraneous, set skip_postgeneration_save=True in the UserFactory.Meta.
  To keep saving the instance, move the save call to your postgeneration hooks or override _after_postgeneration.
    warnings.warn(

-- Docs: https://docs.pytest.org/en/stable/how-to/capture-warnings.html
=========================== short test summary info ===========================
FAILED caixa_nfse/api/tests/test_views.py::TestCaixaViewSet::test_list_caixas_tenant_isolation
FAILED caixa_nfse/api/tests/test_views.py::TestCaixaViewSet::test_list_no_tenant_user
FAILED caixa_nfse/api/tests/test_views.py::TestClienteViewSet::test_list_clientes
FAILED caixa_nfse/api/tests/test_views.py::TestNotaFiscalViewSet::test_list_notas
FAILED caixa_nfse/api/tests/test_views.py::TestNotaFiscalViewSet::test_create_nota_simple
FAILED caixa_nfse/auditoria/tests/test_internals.py::TestAuditoriaInternals::test_signal_user_logged_in
FAILED caixa_nfse/auditoria/tests/test_internals.py::TestAuditoriaInternals::test_signal_user_logged_out
FAILED caixa_nfse/auditoria/tests/test_internals.py::TestAuditoriaInternals::test_signal_login_failed
FAILED caixa_nfse/auditoria/tests/test_internals.py::TestAuditoriaInternals::test_decorator_audit_action_success
FAILED caixa_nfse/auditoria/tests/test_models.py::TestRegistroAuditoriaModel::test_chaining
FAILED caixa_nfse/auditoria/tests/test_models.py::TestRegistroAuditoriaModel::test_registrar_with_request
FAILED caixa_nfse/auditoria/tests/test_models.py::TestRegistroAuditoriaModel::test_integridade_tenant_filter
FAILED caixa_nfse/auditoria/tests/test_models.py::TestRegistroAuditoriaModel::test_integridade_broken
FAILED caixa_nfse/auditoria/tests/test_views.py::TestAuditoriaViews::test_detail_access
FAILED caixa_nfse/auditoria/tests/test_views.py::TestAuditoriaViews::test_export_csv
FAILED caixa_nfse/auditoria/tests/test_views.py::TestAuditoriaViews::test_integrity_check_json
FAILED caixa_nfse/auditoria/tests/test_views.py::TestAuditoriaViews::test_integrity_report_fail
FAILED caixa_nfse/backoffice/tests/test_views.py::TestTenantCRUD::test_create_tenant_flow
FAILED caixa_nfse/backoffice/tests/test_views.py::TestTenantCRUD::test_delete_tenant
FAILED caixa_nfse/caixa/tests/test_models.py::TestAberturaCaixaModel::test_is_operacional_hoje
FAILED caixa_nfse/caixa/tests/test_views.py::TestNovoMovimentoView::test_movimento_success
FAILED caixa_nfse/caixa/tests/test_views.py::TestNovoMovimentoView::test_movimento_invalid_form
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestNovoMovimentoExtra::test_movimento_saida_decreases_balance
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestNovoMovimentoExtra::test_block_retroactive_movement
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestNovoMovimentoExtra::test_htmx_request_returns_partial
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestNovoMovimentoHTMX::test_movimento_htmx_post_success
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestCoverageGapView::test_fechar_caixa_post_no_abertura
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestCoverageGapView::test_novo_movimento_retroactive_htmx
FAILED caixa_nfse/caixa/tests/test_views_extra.py::TestCoverageFinal::test_fechar_caixa_post_race_condition
FAILED caixa_nfse/clientes/tests/test_models.py::TestClienteModel::test_valid_documents
FAILED caixa_nfse/clientes/tests/test_views.py::TestClienteViews::test_create_post_success
FAILED caixa_nfse/clientes/tests/test_views.py::TestClienteViews::test_create_post_htmx_success
FAILED caixa_nfse/contabil/tests/test_views.py::TestPlanoContasListView::test_list_plano_contas
FAILED caixa_nfse/contabil/tests/test_views.py::TestPlanoContasListView::test_filter_tenant
FAILED caixa_nfse/contabil/tests/test_views.py::TestPlanoContasListView::test_access_without_tenant
FAILED caixa_nfse/contabil/tests/test_views.py::TestLancamentoListView::test_list_lancamentos
FAILED caixa_nfse/core/tests/test_views.py::TestDashboardView::test_dashboard_alerts_and_totals
FAILED caixa_nfse/core/tests/test_views.py::TestDashboardView::test_dashboard_operador_context_full
FAILED caixa_nfse/nfse/tests/test_views.py::TestNFSeViews::test_detail_access
FAILED caixa_nfse/nfse/tests/test_views.py::TestNFSeViews::test_enviar_trigger_task
FAILED caixa_nfse/nfse/tests/test_views.py::TestNFSeViews::test_enviar_fail_not_rascunho
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:movimentacoes]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:resumo_caixa]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:formas_pagamento]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:performance_operador]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:historico_aberturas]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:diferencas_caixa]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_pdf_mocked[relatorios:log_acoes]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:movimentacoes]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:resumo_caixa]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:formas_pagamento]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:performance_operador]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:historico_aberturas]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:diferencas_caixa]
FAILED caixa_nfse/relatorios/tests/test_exports.py::TestAllExports::test_export_xlsx_mocked[relatorios:log_acoes]
FAILED caixa_nfse/relatorios/tests/test_views.py::TestMovimentacoesReportView::test_filter_by_date
FAILED caixa_nfse/relatorios/tests/test_views.py::TestMovimentacoesReportView::test_export_pdf_trigger
ERROR caixa_nfse/caixa/tests/test_views_extra.py::TestCoverageGapView::test_rejeitar_fechamento_sem_justificativa
ERROR caixa_nfse/fiscal/tests/test_views.py::TestFiscalViews::test_livro_list_access
ERROR caixa_nfse/fiscal/tests/test_views.py::TestFiscalViews::test_relatorio_iss_access
ERROR caixa_nfse/fiscal/tests/test_views.py::TestFiscalViews::test_export_fiscal_access
=========== 57 failed, 201 passed, 144 warnings, 4 errors in 6.53s ============
